Path,Text
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u173w.wav,WHOEVER COOPERATES IN FINDING NAN'S CAMEO WILL BE REWARDED
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u116w.wav,CLASP THE SCREW IN YOUR LEFT HAND
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u159w.wav,THE GOVERNMENT SOUGHT AUTHORIZATION OF HIS CITIZENSHIP
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u188w.wav,WHO AUTHORIZED THE UNLIMITED EXPENSE ACCOUNT?
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u099w.wav,MEDIEVAL SOCIETY WAS BASED ON HIERARCHIES
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u137w.wav,TRADITION REQUIRES PARENTAL APPROVAL FOR UNDER-AGE MARRIAGE
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u044w.wav,BASKETBALL CAN BE AN ENTERTAINING SPORT
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u294w.wav,SHOULD GIRAFFES BE KEPT IN SMALL ZOOS?
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u375w.wav,GROWING WELL-KEPT GARDENS IS VERY TIME CONSUMING
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u157w.wav,REMOVE THE SPLINTER WITH A PAIR OF TWEEZERS
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u176w.wav,BUYING A THOROUGHBRED HORSE REQUIRES INTUITION AND EXPERTISE
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u308w.wav,SHIPBUILDING IS A MOST FASCINATING PROCESS
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u181w.wav,RICH LOOKED FOR SPOTTED HYENAS AND JAGUARS ON THE SAFARI
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u343w.wav,THE FRIGHTENED CHILD WAS GENTLY SUBDUED BY HIS BIG BROTHER
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u355w.wav,DOLPHINS ARE INTELLIGENT MARINE MAMMALS
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u450w.wav,ROY IGNORED THE SPURIOUS DATA POINTS IN DRAWING THE GRAPH
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u177w.wav,DOES CREOLE COOKING USE CURRY?
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u058w.wav,WE EXPERIENCE DISTRESS AND FRUSTRATION OBTAINING OUR DEGREES
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u300w.wav,AMOEBAS CHANGE SHAPE CONSTANTLY
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u170w.wav,THE MAYAN NEOCLASSIC SCHOLAR DISAPPEARED WHILE SURVEYING ANCIENT RUINS
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u379w.wav,PAM GIVES DRIVING LESSONS ON THURSDAYS
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u259w.wav,TORNADOS OFTEN DESTROY ACRES OF FARM LAND
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u392w.wav,A YOUNG MOUSE SCAMPERED ACROSS THE FIELD AND DISAPPEARED
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u449w.wav,RALPH PREPARED RED SNAPPER WITH FRESH LEMON SAUCE FOR DINNER
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u066w.wav,WE GOT DRENCHED FROM THE UNINTERRUPTED RAIN
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u155w.wav,THE WATER CONTAINED TOO MUCH CHLORINE AND STUNG HIS EYES
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u039w.wav,BARB'S GOLD BRACELET WAS A GRADUATION PRESENT
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u352w.wav,"ACCORDING TO MY INTERPRETATION OF THE PROBLEM, TWO LINES MUST BE PERPENDICULAR"
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u418w.wav,IRIS THINKS THIS ZOO HAS ELEVEN SPANISH ZEBRAS
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u304w.wav,CHEAP STOCKINGS RUN THE FIRST TIME THEY'RE WORN
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u172w.wav,THE TRIUMPHANT WARRIOR EXHIBITED NAIVE HEROISM
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u135w.wav,TECHNICAL WRITERS CAN ABBREVIATE IN BIBLIOGRAPHIES
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u227w.wav,IT'S HEALTHIER TO COOK WITHOUT SUGAR
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u295w.wav,"IF CAROL COMES TOMORROW, HAVE HER ARRANGE FOR A MEETING AT TWO"
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u369w.wav,BOB PAPERED OVER LIVING ROOM MURALS
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u143w.wav,THE SOUND OF JENNIFER'S BUGLE SCARED THE ANTELOPE
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u276w.wav,JOHN'S BROTHER REPAINTED THE GARAGE DOOR
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u151w.wav,THE PREVIOUS SPEAKER PRESENTED AMBIGUOUS RESULTS
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u164w.wav,CURIOSITY AND MEDIOCRITY SELDOM COEXIST
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u388w.wav,HER RIGHT HAND ACHES WHENEVER THE BAROMETRIC PRESSURE CHANGES
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u336w.wav,ROB MADE HUNGARIAN GOULASH FOR DINNER AND GOOSEBERRY PIE FOR DESSERT
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u281w.wav,CORY AND TRISH PLAYED TAG WITH BEACH BALLS FOR HOURS
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u207w.wav,DO YOU HEAR THE SLEIGH BELLS RINGING?
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u443w.wav,A LONE STAR SHONE IN THE EARLY EVENING SKY
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u182w.wav,THICK GLUE OOZED OUT OF THE TUBE
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u255w.wav,MY IDEAL MORNING BEGINS WITH HOT COFFEE
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u247w.wav,THE CIGARETTES IN THE CLAY ASHTRAY OVERFLOWED ONTO THE OAK TABLE
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u067w.wav,LAST YEAR'S GAS SHORTAGE CAUSED STEEP PRICE INCREASES
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u171w.wav,"THE DIAGNOSIS WAS DISCOURAGING; HOWEVER, HE WAS NOT OVERLY WORRIED"
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u411w.wav,BUTTERSCOTCH FUDGE GOES WELL WITH VANILLA ICE CREAM
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u065w.wav,CHALLENGE EACH GENERAL'S INTELLIGENCE
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u005w.wav,SHE IS THINNER THAN I AM
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u079w.wav,WILL YOU PLEASE DESCRIBE THE IDIOTIC PREDICAMENT
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u240w.wav,IT'S NOT EASY TO CREATE ILLUMINATING EXAMPLES
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u366w.wav,WOULD YOU PLEASE CONFIRM GOVERNMENT POLICY REGARDING WASTE REMOVAL?
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u291w.wav,THE AVALANCHE TRIGGERED A MINOR EARTHQUAKE
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u342w.wav,TAKE CHARGE OF CHOOSING HER BRIDE'S MAIDS' GOWNS
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u048w.wav,GRANDMOTHER OUTGREW HER UPBRINGING IN PETTICOATS
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u389w.wav,THEY OWN A BIG HOUSE IN THE REMOTE COUNTRYSIDE
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u235w.wav,I ITEMIZE ALL ACCOUNTS IN MY AGENCY
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u068w.wav,UPGRADE YOUR STATUS TO REFLECT YOUR WEALTH
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u009w.wav,WHERE WERE YOU WHILE WE WERE AWAY?
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u251w.wav,WE APPLY AUDITORY MODELING TO COMPUTER SPEECH RECOGNITION
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u208w.wav,ROB SAT BY THE POND AND SKETCHED THE STRAY GEESE
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u120w.wav,"THE COYOTE, BOBCAT, AND HYENA ARE WILD ANIMALS"
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u091w.wav,THE MISPRINT PROVOKED AN IMMEDIATE DISCLAIMER
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u334w.wav,OFTEN YOU'LL GET BACK MORE THAN YOU PUT IN
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u269w.wav,DO ATYPICAL FARMERS GROW OATS?
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u158w.wav,THE DRUNKARD IS A SOCIAL OUTCAST
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u220w.wav,THE MOST RECENT GEOLOGICAL SURVEY FOUND SEISMIC ACTIVITY
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u033w.wav,COCONUT CREAM PIE MAKES A NICE DESSERT
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u043w.wav,ELDERLY PEOPLE ARE OFTEN EXCLUDED
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u199w.wav,YOUNG CHILDREN SHOULD AVOID EXPOSURE TO CONTAGIOUS DISEASES
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u095w.wav,IGUANAS AND ALLIGATORS ARE TROPICAL REPTILES
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u420w.wav,"SEAMSTRESSES ATTACH ZIPPERS WITH A THIMBLE, NEEDLE, AND THREAD"
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u128w.wav,LOTS OF FOREIGN MOVIES HAVE SUBTITLES
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u111w.wav,HIS SUDDEN DEPARTURE SHOCKED THE CAST
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u371w.wav,RIGHT NOW MAY NOT BE THE BEST TIME FOR BUSINESS MERGERS
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u062w.wav,ANY CONTRIBUTIONS WILL BE GREATLY APPRECIATED
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u256w.wav,THE IRATE ACTOR STOMPED AWAY IDIOTICALLY
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u363w.wav,THE COW WANDERED FROM THE FARMLAND AND BECAME LOST
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u311w.wav,MY DESIRES ARE SIMPLE: GIVE ME ONE INFORMATIVE PARAGRAPH ON THE SUBJECT
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u381w.wav,WE WELCOME MANY NEW STUDENTS EACH YEAR
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u244w.wav,HERB'S BIRTHDAY OCCURS FREQUENTLY ON THANKSGIVING
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u298w.wav,I'D RATHER NOT BUY THESE SHOES THAN BE OVERCHARGED
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u213w.wav,THE NEWS AGENCY HIRED A GREAT JOURNALIST
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u072w.wav,SPRING STREET IS STRAIGHT AHEAD
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u451w.wav,THE THICK ELM FOREST WAS NEARLY OVERWHELMED BY DUTCH ELM DISEASE
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u056w.wav,ACADEMIC APTITUDE GUARANTEES YOUR DIPLOMA
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u121w.wav,TRESPASSING IS FORBIDDEN AND SUBJECT TO PENALTY
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u398w.wav,CHILDREN CAN CONSUME MANY FRUIT CANDIES IN ONE SITTING
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u359w.wav,"THE SYSTEM MAY BREAK DOWN SOON, SO SAVE YOUR FILES FREQUENTLY"
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u105w.wav,YOU MUST EXPLICITLY DELETE FILES
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u396w.wav,THE FISH BEGAN TO LEAP FRANTICALLY ON THE SURFACE OF THE SMALL LAKE
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u384w.wav,PLEASE SHORTEN THIS SKIRT FOR JOYCE
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u329w.wav,CHIP POSTPONED ALIMONY PAYMENTS UNTIL THE LATEST POSSIBLE DATE
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u320w.wav,THE NEAREST SYNAGOGUE MAY NOT BE WITHIN WALKING DISTANCE
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u326w.wav,STEVE COLLECTS RARE AND NOVEL COINS
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u331w.wav,THE BIG DOG LOVED TO CHEW ON THE OLD RAG DOLL
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u292w.wav,THESE EXCLUSIVE DOCUMENTS MUST BE LOCKED UP AT ALL TIMES
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u302w.wav,TOFU IS MADE FROM PROCESSED SOYBEANS
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u054w.wav,THE EASTERN COAST IS A PLACE FOR PURE PLEASURE AND EXCITEMENT
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u325w.wav,THE FULL MOON SHONE BRIGHTLY THAT NIGHT
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u446w.wav,THOMAS THINKS A LARGER CLAMP SOLVES THE PROBLEM
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u106w.wav,A HUGE TAPESTRY HUNG IN HER HALLWAY
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u284w.wav,JEFF THOUGHT YOU ARGUED IN FAVOR OF A CENTRIFUGE PURCHASE
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u223w.wav,PUT THE BUTCHER BLOCK TABLE IN THE GARAGE
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u441w.wav,DON'T LOOK FOR GROUP VALUABLES IN A BANK VAULT
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u310w.wav,THE HOOD OF THE JEEP WAS STEAMING IN THE HOT SUN
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u232w.wav,HIS FAILURE TO OPEN THE STORE BY EIGHT COST HIM HIS JOB
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u323w.wav,THE FOG PREVENTED THEM FROM ARRIVING ON TIME
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u040w.wav,STIMULATING DISCUSSIONS KEEP STUDENTS' ATTENTION
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u168w.wav,WHO TOOK THE KAYAK DOWN THE BAYOU?
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u193w.wav,WHY BUY OIL WHEN YOU ALWAYS USE MINE?
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u167w.wav,EMPLOYEE LAYOFFS COINCIDED WITH THE COMPANY'S REORGANIZATION
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u141w.wav,PLEDGE TO PARTICIPATE IN NEVADA'S AQUATIC COMPETITION
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u305w.wav,COTTAGE CHEESE WITH CHIVES IS DELICIOUS
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u406w.wav,THERE WAS A GIGANTIC WASP NEXT TO IRVING'S BIG TOP HAT
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u041w.wav,ETIQUETTE MANDATES COMPLIANCE WITH EXISTING REGULATIONS
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u191w.wav,WITHDRAW ALL PHONY ACCUSATIONS AT ONCE
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u404w.wav,BARB BURNED PAPER AND LEAVES IN A BIG BONFIRE
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u261w.wav,DO YOU HAVE THE YELLOW OINTMENT READY?
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u356w.wav,DIANE MAY SPLURGE AND BUY A TURQUOISE NECKLACE
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u198w.wav,NORWEGIAN SWEATERS ARE MADE OF LAMB'S WOOL
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u112w.wav,TUGBOATS ARE CAPABLE OF HAULING HUGE LOADS
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u050w.wav,CATASTROPHIC ECONOMIC CUTBACKS NEGLECT THE POOR
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u166w.wav,BIOLOGISTS USE RADIOACTIVE ISOTOPES TO STUDY MICROORGANISMS
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u372w.wav,THAT DIAGRAM MAKES SENSE ONLY AFTER MUCH STUDY
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u162w.wav,HER AUBURN HAIR REMINDED HIM OF AUTUMN LEAVES
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u233w.wav,HIGHWAY AND FREEWAY MEAN THE SAME THING
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u117w.wav,THE MANGO AND THE PAPAYA ARE IN A BOWL
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u409w.wav,EATING SPINACH NIGHTLY INCREASES STRENGTH MIRACULOUSLY
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u209w.wav,MICHAEL COLORED THE BEDROOM WALL WITH CRAYONS
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u125w.wav,WESTCHESTER IS A COUNTY IN NEW YORK
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u438w.wav,SHELL SHOCK CAUSED BY SHRAPNEL IS SOMETIMES CURED THROUGH GROUP THERAPY
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u030w.wav,GET A CALICO CAT TO KEEP
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u032w.wav,IT'S FUN TO ROAST MARSHMALLOWS ON A GAS BURNER
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u089w.wav,IT'S HARD TO TELL AN ORIGINAL FROM A FORGERY
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u078w.wav,DOCTORS PRESCRIBE DRUGS TOO FREELY
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u130w.wav,HE ATE FOUR EXTRA EGGS FOR BREAKFAST
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u373w.wav,A BORING NOVEL IS A SUPERB SLEEPING PILL
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u035w.wav,HELP CELEBRATE YOUR BROTHER'S SUCCESS
/home/arfarh/data/icefall/egs/aishell/ASR/download_WTIMIT/aishell/data_aishell/wav/train/003/s003u093w.wav,CUT A SMALL CORNER OFF EACH EDGE
